StartDate,EndDate,ResponseId,Appliances-Score,Security-Score,Security-Text,Security-Text_Negative,Security-Text_Neutral,Security-Text_Positive,Security-Score.1,Security_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,product,price,range,availability,reviews,servicing,brand,experience
06-10-22 9:15,06-10-22 9:18,R_1DSzHETDfhTvsSA,,,,0.0,0.528188825,0.0,,,Ahmedabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:09,06-10-22 9:18,R_sS5EHpSadvjaufD,,10.0,Excellent good products ,0.010001885,0.119762369,0.870235741,10.0,Positive,Kolkata,22-25,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:13,06-10-22 9:18,R_2fjRZjKW7vA4lf7,,8.0,Good morning ,0.029533211,0.244602561,0.725864232,8.0,Positive,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,15-20 Lacs,"Married, with kid(s)","Below 10 years old,16-20 years old",,,,,,,,,
06-10-22 9:15,06-10-22 9:20,R_11iTfEn5cvaatqZ,4.0,,,0.0,0.528188825,0.0,,,Chennai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:10,06-10-22 9:21,R_2CfU18ySJE4Ulfe,8.0,,,0.0,0.528188825,0.0,,,Kolkata,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:18,06-10-22 9:22,R_2PvCqdr7HRBNHnd,,,,0.0,0.528188825,0.0,,,Kolkata,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,10-15 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:10,06-10-22 9:23,R_2Wuu4oezPvm3CXF,,8.0,Because this brand security system is very modern and innovative. ,0.00343978,0.083429635,0.913130522,8.0,Positive,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Below 10 years old,,positive,,,,,,positive,
06-10-22 8:58,06-10-22 9:23,R_3kzv1X1vvGaO0Fo,,10.0,"It warns you in case its battery is running low, and even if its batteries become completely discharged, you can support it with emergency power.",0.064427003,0.694499493,0.241073519,10.0,Neutral,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:13,06-10-22 9:23,R_3HIgjM4VDRgtd5u,,,,0.0,0.528188825,0.0,,,Kochi,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:16,06-10-22 9:23,R_1hJPrFQk8Ngky4c,9.0,,,0.0,0.528188825,0.0,,,Kolkata,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:16,06-10-22 9:24,R_3JnhBb6MPhgZeTe,10.0,,,0.0,0.528188825,0.0,,,Ahmedabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:12,06-10-22 9:24,R_2t3ZKO4ecrAe1nN,,,,0.0,0.528188825,0.0,,,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:18,06-10-22 9:24,R_2UYrqQb7wKeDOkm,,9.0,Good quality products ,0.012039566,0.160458848,0.827501595,9.0,Positive,Hyderabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,positive,,,,,,,
06-10-22 9:14,06-10-22 9:25,R_rl5DuZXc1WUx2gx,9.0,,,0.0,0.528188825,0.0,,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:19,06-10-22 9:25,R_2QrLgwSEpjKoRfR,,,,0.0,0.528188825,0.0,,,Mumbai,36-40,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Car/ Jeep/ Van",Shop or Store Owner,5-10 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 9:11,06-10-22 9:25,R_2SrkvF8duWd4b7Y,7.0,10.0,They are very old in this field and trustworthy ,0.131651461,0.632013857,0.236334667,10.0,Neutral,Hyderabad,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,neutral,
06-10-22 9:16,06-10-22 9:25,R_1QuCSyuW8Mvx6x8,,,,0.0,0.528188825,0.0,,,Kolkata,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:15,06-10-22 9:26,R_1GVOhnqpkzUw6z5,8.0,,,0.0,0.528188825,0.0,,,Ahmedabad,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 9:16,06-10-22 9:27,R_3ZT9urlcj7ICkIp,,,,0.0,0.528188825,0.0,,,Mumbai,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Other occupations,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 8:57,06-10-22 9:27,R_2Wwh1mlqdCMkZQd,4.0,,,0.0,0.528188825,0.0,,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Refrigerator,Washing machine,Personal computer/ Laptop",Homemaker (non-gender sensitive),,"Married, no kids ",,,,,,,,,,
06-10-22 9:14,06-10-22 9:28,R_2ccNS0UEgY1pydZ,,,,0.0,0.528188825,0.0,,,Kolkata,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:14,06-10-22 9:28,R_3IQNyG0Xm2ZipFM,8.0,,,0.0,0.528188825,0.0,,,Chennai,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:20,06-10-22 9:28,R_2pXIZtIrX3sKxLW,1.0,,,0.0,0.528188825,0.0,,,Hyderabad,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
06-10-22 9:24,06-10-22 9:29,R_AO1AIBNMreL5wSB,,,,0.0,0.528188825,0.0,,,Ahmedabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:18,06-10-22 9:29,R_2CZZ07icyvmPlF9,10.0,,,0.0,0.528188825,0.0,,,Chennai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:24,06-10-22 9:30,R_3hs98xlouWbh7MA,,,,0.0,0.528188825,0.0,,,Chennai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:10,06-10-22 9:30,R_2aFugkshIOkbJ94,7.0,,,0.0,0.528188825,0.0,,,Kolkata,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:24,06-10-22 9:30,R_2pQfuvbkmT9cMFR,,,,0.0,0.528188825,0.0,,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Government official,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:16,06-10-22 9:31,R_1pFqzbDTMGFqLTW,,,,0.0,0.528188825,0.0,,,Hyderabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:05,06-10-22 9:31,R_2QuLvOFWIyx7kzw,10.0,7.0,Because i used this brand and it is strong,0.005063662,0.216126412,0.778809905,7.0,Positive,Chennai,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
06-10-22 9:21,06-10-22 9:31,R_1mXA4hAzeoN7s40,10.0,10.0,I like this brand,0.002913513,0.053924888,0.943161547,10.0,Positive,Mumbai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,30-35 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,positive,
06-10-22 9:26,06-10-22 9:31,R_23WEJB0wywnBgk5,,,,0.0,0.528188825,0.0,,,Hyderabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:15,06-10-22 9:31,R_2QDNFNaki2EzZs5,10.0,,,0.0,0.528188825,0.0,,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Service (Rural or Urban),10-15 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:21,06-10-22 9:32,R_33ltnkWieAKwhc2,,9.0,It has better quality,0.03909846,0.307624966,0.653276563,9.0,Neutral,Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",30-35 Lacs,"Married, no kids ",,,neutral,,,,,,,
06-10-22 9:15,06-10-22 9:32,R_1IKw1odgeud0o9h,9.0,,,0.0,0.528188825,0.0,,,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Government official,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:24,06-10-22 9:32,R_2TuANH3Ms1QnTXt,,10.0,Very good product and performance also good ,0.003791824,0.032584224,0.963624001,10.0,Positive,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:22,06-10-22 9:33,R_3O0ujP2D7COpVQl,8.0,,,0.0,0.528188825,0.0,,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:24,06-10-22 9:33,R_7PTzcS5ACtAqVdD,,8.0,Godrej is a good brand but price bracket is more,0.025557622,0.300355256,0.674087107,8.0,Neutral,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,neutral,
06-10-22 9:25,06-10-22 9:33,R_3Jhfw0fDQM5n4vX,,9.0,Good opinion about products,0.014721351,0.269624263,0.715654373,9.0,Positive,Chennai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:21,06-10-22 9:33,R_8oJGEDYRQ1pgoUx,,10.0,I like godrej brand that's too good and safe,0.0026512,0.022374623,0.974974215,10.0,Positive,Kochi,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
06-10-22 9:25,06-10-22 9:33,R_2dipqvals2YalEg,5.0,,,0.0,0.528188825,0.0,,,Ahmedabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:19,06-10-22 9:34,R_1mLgPkmleoyBUj7,,7.0,Because it's so good and easy relaxing,0.002813301,0.021532988,0.975653708,7.0,Positive,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Importer or Trader,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 9:23,06-10-22 9:35,R_2SJGb1tbFhN86DR,8.0,,,0.0,0.528188825,0.0,,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Other occupations,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:28,06-10-22 9:36,R_2y7cKdetO20XbwF,,,,0.0,0.528188825,0.0,,,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,30-35 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:22,06-10-22 9:36,R_bIxxGOcHF4GGKlz,10.0,,,0.0,0.528188825,0.0,,,Lucknow,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:29,06-10-22 9:36,R_22yn4oeSTijOkvs,,,,0.0,0.528188825,0.0,,,New Delhi NCR,18-21,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Washing machine,Personal computer/ Laptop",Shop or Store Owner,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:22,06-10-22 9:36,R_3mkuWaUGLwFcgsT,,10.0,Because of good features and good system ,0.004576437,0.076019585,0.91940397,10.0,Positive,Bangalore,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,,positive,,,,,,,
06-10-22 9:21,06-10-22 9:37,R_1F8qgXxU0E2Fa5P,,,,0.0,0.528188825,0.0,,,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:15,06-10-22 9:37,R_1INkiqwkjPtpjXN,,10.0,I like it,0.010962408,0.110262469,0.87877512,10.0,Positive,Bangalore,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:24,06-10-22 9:38,R_24rdf8lS1rVP871,,,,0.0,0.528188825,0.0,,,Hyderabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Homemaker (non-gender sensitive),,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 9:10,06-10-22 9:38,R_2EnNVTbnbz1Wmzk,,8.0,Godrej home locker is easy to use and good quality product.,0.003765292,0.050676618,0.945558131,8.0,Positive,Chennai,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, no kids ",,,positive,,,,,,,
06-10-22 9:27,06-10-22 9:38,R_1LRL5A4USgAh1qi,,,,0.0,0.528188825,0.0,,,Pune,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:22,06-10-22 9:39,R_1l3lrq3HZPN1NOF,7.0,10.0,"Godrej Group is rated 4.0 out of 5, based on 5.0k reviews by employees on AmbitionBox. Godrej Group is known for Job Security which is rated at the top and given a rating of 4.1. However, Career growth is rated the lowest at 3.3 and can be improved.",0.154672742,0.613824785,0.231502429,10.0,Neutral,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,neutral,,,neutral
06-10-22 9:24,06-10-22 9:39,R_2S99yvAQy6nPmgl,8.0,,,0.0,0.528188825,0.0,,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:26,06-10-22 9:39,R_qECqmaJN0Wk1ueJ,,7.0,Godreh products has good quality ,0.004777937,0.092029266,0.903192759,7.0,Positive,Hyderabad,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Above 20 years old,,positive,,,,,,,
06-10-22 9:25,06-10-22 9:39,R_2f2IYwEnSIjNG8c,,,,0.0,0.528188825,0.0,,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:29,06-10-22 9:39,R_3MF0g6GjyYnS1z6,5.0,,,0.0,0.528188825,0.0,,,Mumbai,22-25,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Shop or Store Owner,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:14,06-10-22 9:40,R_3kM1fDRT3U6VM4z,9.0,,,0.0,0.528188825,0.0,,,Kolkata,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
06-10-22 9:29,06-10-22 9:40,R_z7H6MfAG6hYe3jH,7.0,,,0.0,0.528188825,0.0,,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
