StartDate,EndDate,ResponseId,Appliances-Score,Locks-Score,Locks-Text,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Locks_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,product,price,range,availability,reviews,servicing,brand,experience
09-10-22 21:06,09-10-22 21:10,R_2uPuCkrxGEzFXYS,,,,0.0,0.528188825,0.0,,Bangalore,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, no kids ",,,,,,,,,,
09-10-22 21:05,09-10-22 21:10,R_5u3C62w1fbzByJH,,10.0,None ,0.250902563,0.572163463,0.176933974,Neutral,Mumbai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
09-10-22 21:06,09-10-22 21:10,R_1n6MfCknikN2SfA,,10.0,Good product ,0.008755844,0.101533532,0.889710605,Positive,Kolkata,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Government official,5-10 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
09-10-22 21:02,09-10-22 21:10,R_3ktb8l2mkZQ4nZp,,10.0,It is a trusted brand and my friends uses it,0.003211149,0.167908356,0.828880489,Positive,Bangalore,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,positive
09-10-22 21:04,09-10-22 21:10,R_2QAp5JZRplKhF8r,,9.0,Excellent,0.168246165,0.480158776,0.351595134,Neutral,Mumbai,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
09-10-22 21:03,09-10-22 21:10,R_5in5g24gzVyIesx,,10.0,Trusted brand ,0.042780418,0.684995055,0.272224516,Neutral,Kolkata,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Homemaker (non-gender sensitive),,"Married, with kid(s)",10-15 years old,,,,,,,,neutral,
09-10-22 21:06,09-10-22 21:11,R_31cv4LExeVdeIPL,,9.0,,0.0,0.528188825,0.0,,New Delhi NCR,18-21,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine",Unemployed,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
09-10-22 20:34,09-10-22 21:11,R_2CycDUHL7XIwyUR,,10.0,It has strong security system and is made in india brand,0.009318336,0.235301644,0.755380034,Positive,Kochi,46-50,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,positive,
09-10-22 20:56,09-10-22 21:11,R_XX6VVf0ZjW0IbrH,,10.0,Godarej is the best brand for home products because of its service and quality of products. ,0.002087412,0.027932171,0.969980419,Positive,Mumbai,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Business owner or Industrialist with 50 or more employees,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,positive,,,,,,positive,
09-10-22 21:03,09-10-22 21:11,R_6KBwpNvGvitS6nT,,10.0,It is very useful ,0.003805746,0.057988998,0.938205302,Positive,Mumbai,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
09-10-22 21:05,09-10-22 21:11,R_3kGHUBhkB1uSnGS,,10.0,Godrej is very good brand,0.003652802,0.061447535,0.934899688,Positive,Kochi,26-30,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
09-10-22 21:00,09-10-22 21:11,R_1rvkSYToaQ8klEG,,9.0,,0.0,0.528188825,0.0,,Pune,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
09-10-22 21:05,09-10-22 21:11,R_3KqBD8N46HCKYHf,,10.0,"Durable, strong, long lasting locks",0.006705948,0.250463367,0.742830694,Positive,Lucknow,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,positive,,,,,,,
09-10-22 21:04,09-10-22 21:11,R_1dp4sqdYVABW1zD,,10.0,It is an old and trustable brand,0.059590548,0.476424336,0.463985145,Neutral,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,,,,,,,neutral,
09-10-22 21:04,09-10-22 21:12,R_2WDqfRcYe8APiB3,,10.0,Good and premium brand,0.005583344,0.153965846,0.840450823,Positive,Chennai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,
09-10-22 21:05,09-10-22 21:12,R_RslvC91FMqjOAW5,,9.0,I trust the brand.,0.008571664,0.304053038,0.687375307,Neutral,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Other occupations,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,neutral,
09-10-22 21:08,09-10-22 21:12,R_3HThU6QlbjqwDRA,,9.0,its a great brand,0.004535356,0.053366091,0.942098618,Positive,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
09-10-22 21:04,09-10-22 21:12,R_3oBlBalzwRJCBEo,,9.0,Durability,0.181165144,0.679385185,0.139449686,Neutral,Lucknow,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
09-10-22 21:06,09-10-22 21:12,R_3iWGLto4C0nKyxo,,8.0,Very good quality locks,0.006890701,0.093707681,0.899401605,Positive,Ahmedabad,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,20-25 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,positive,,,,,,,
09-10-22 21:06,09-10-22 21:12,R_1lsFP6sMhusYp6w,,7.0,Because of its quality issues and less no of variety ,0.764031112,0.222193092,0.013775781,Negative,New Delhi NCR,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,negative,,,,,,,
09-10-22 21:06,09-10-22 21:13,R_1OZjO8Yh4huITon,,9.0,Because it's very secure and simple ,0.008481627,0.17641896,0.815099418,Positive,Hyderabad,31-35,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Junior/ Supervisory,Below 5 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
09-10-22 20:47,09-10-22 21:13,R_307ZAOB9Dh26G1w,,8.0,Its a best brand for lock ,0.009559034,0.16768992,0.822750986,Positive,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,
09-10-22 21:03,09-10-22 21:13,R_1lAVWWddTFa2Skp,,10.0,"Godrej made smart, trustable and good looking locks",0.004249287,0.112661943,0.883088827,Positive,Mumbai,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,positive,
09-10-22 21:03,09-10-22 21:13,R_1P0II6bHzE3Yiqb,,10.0,"because, the brand  is very best i love it and  it has nice security guide",0.002084944,0.008884412,0.989030659,Positive,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",20-25 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,positive,
09-10-22 21:02,09-10-22 21:13,R_3GlBFAEZxAT82vA,,10.0,its very goo and trusted,0.014910167,0.394374698,0.59071511,Neutral,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,neutral,
09-10-22 21:04,09-10-22 21:13,R_3JkhSWN1nkkIsP7,,10.0,"Reliable brand for decades, affordable, trendy",0.004294554,0.181043729,0.814661682,Positive,New Delhi NCR,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,
09-10-22 21:09,09-10-22 21:13,R_1jP8a3rfh9j5l1m,,10.0,Godrej get get performance of locks,0.114061989,0.814050257,0.071887724,Neutral,Lucknow,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Business owner or Industrialist with 1-49 employees,20-25 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
09-10-22 21:03,09-10-22 21:13,R_21BXUeP3sVu5hXC,,10.0,GODREJ HAS TREMENDOUS AWESOME PRODUCTS FOR WHICH SECURITY WILL BE AT THE TOP NOTCH LEVEL.,0.004348851,0.063930191,0.931720972,Positive,Kolkata,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
09-10-22 21:04,09-10-22 21:13,R_1g6DDhbIkc8Ezpv,,10.0,It gives good quality locks,0.010602055,0.20466657,0.784731388,Positive,Kochi,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,,positive,,,,,,,
09-10-22 21:10,09-10-22 21:14,R_Ret7bQxiUKQQ4mZ,,,,0.0,0.528188825,0.0,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
09-10-22 20:57,09-10-22 21:14,R_2P1lTEN212QmVTT,,10.0,Good quality products with affordable cost ,0.007440185,0.133817434,0.858742416,Positive,Chennai,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,positive,,,,,,,
09-10-22 21:03,09-10-22 21:14,R_3n9kNKVlxLyliK0,,10.0,,0.0,0.528188825,0.0,,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,20-25 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
09-10-22 21:10,09-10-22 21:14,R_ekykvtEHP6MDXX3,,10.0,Excellent product quality and customer service,0.016922562,0.110624209,0.872453213,Positive,Mumbai,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,30-35 Lacs,"Married, with kid(s)",10-15 years old,,positive,,,,,positive,,
09-10-22 20:59,09-10-22 21:15,R_DJgkxc48QMue4Bb,,9.0,It's lock is good.,0.011852591,0.143215716,0.844931722,Positive,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
09-10-22 21:09,09-10-22 21:15,R_1F8L28tvxdSSvak,,10.0,used and trust,0.093856923,0.690805554,0.21533753,Neutral,Mumbai,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, no kids ",,,,,,,,,neutral,
09-10-22 21:04,09-10-22 21:15,R_3k23AUMn8mtthcF,,10.0,it is good to put it on,0.008979277,0.135427997,0.855592787,Positive,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,,,,,,,,
09-10-22 21:07,09-10-22 21:15,R_2PgNrmnKzrhIcef,,10.0,Very good and very happy to help,0.001585656,0.012751123,0.985663235,Positive,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",20-25 Lacs,"Single (includes divorced/ widowed), with kid(s)",10-15 years old,,,,,,,,,
09-10-22 21:10,09-10-22 21:15,R_2Bb1I0tdnPYl48C,,10.0,It's trustable ,0.016679576,0.330037594,0.653282821,Neutral,Chennai,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,neutral,
09-10-22 21:12,09-10-22 21:15,R_cC6i4EjCAw0w265,,10.0,Because godrej is very good company ,0.005629691,0.077527389,0.916842997,Positive,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
09-10-22 20:37,09-10-22 21:16,R_AgPWT2pvOnu927f,,9.0,Because godrej provides latest technology and strong security ,0.011095043,0.329134882,0.659770072,Neutral,Kochi,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
09-10-22 20:28,09-10-22 21:16,R_12nHe1h7jHKggs8,,10.0,It is made in india and has a strong security system,0.012065221,0.315792859,0.67214191,Neutral,Kochi,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
09-10-22 21:05,09-10-22 21:16,R_1HcUuqIq9o0Amfd,,10.0,it is so very good chouse,0.00198746,0.008542945,0.989469528,Positive,Pune,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",20-25 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
09-10-22 21:04,09-10-22 21:16,R_2tLIHcjIKTZtv1T,,9.0,,0.0,0.528188825,0.0,,Lucknow,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
09-10-22 21:14,09-10-22 21:17,R_RyKrKzKy1alzu7v,,10.0,It was a great company ,0.004236972,0.034174237,0.96158874,Positive,Mumbai,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
09-10-22 21:13,09-10-22 21:18,R_1C2fyqvVD9Uew5U,,7.0,Good product ,0.008755844,0.101533532,0.889710605,Positive,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Junior/ Supervisory,Below 5 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
09-10-22 21:07,09-10-22 21:18,R_sdo8cQyK56Ll36V,,9.0,Godrej is one of the best Indian brand. I like features and quality of the product which is very unique and different from others. I love the brand value and warranty. ,0.001711032,0.010544943,0.987744033,Positive,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,positive,,,,,,positive,
09-10-22 21:10,09-10-22 21:18,R_ugEWvgU2ESDcnV7,,10.0,Very useful ,0.005452843,0.085617296,0.908929825,Positive,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
09-10-22 21:13,09-10-22 21:18,R_1etvqrOfjQBDgbH,,9.0,The good qualities of the product,0.008905055,0.267696708,0.723398268,Positive,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
09-10-22 21:04,09-10-22 21:18,R_2QJPhn7puxpgwdt,,9.0,This brand is good and i am using from 6 year,0.001651418,0.022064406,0.976284206,Positive,Mumbai,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,
09-10-22 21:12,09-10-22 21:19,R_1H8ohQKgcRl0qg5,,10.0,Excellent,0.168246165,0.480158776,0.351595134,Neutral,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, no kids ",,,,,,,,,,
09-10-22 21:09,09-10-22 21:19,R_26gLQaVmJahVcFb,,9.0,Good product ,0.008755844,0.101533532,0.889710605,Positive,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
09-10-22 21:12,09-10-22 21:19,R_puPPDTvUY5Pco3T,,10.0,I love the brand it's products because it's trusted and reliable brand which is established more than 100 years ago.godrej has reputation over the world market for its high valuables ,0.002018479,0.020977939,0.977003515,Positive,Bangalore,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,positive,
09-10-22 21:07,09-10-22 21:19,R_WB9KipBBD2PjkDD,,9.0,Godrej is Indian Brand and it makes finest quality locks ,0.012907157,0.320362091,0.666730762,Neutral,Mumbai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old,16-20 years old",,neutral,,,,,,neutral,
09-10-22 21:09,09-10-22 21:19,R_b3LpH3oz06cWWg9,,8.0,It use good brand,0.014901985,0.300239861,0.684858143,Neutral,Mumbai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,neutral,
09-10-22 21:13,09-10-22 21:20,R_3qWDgScWWNDK3EY,,9.0,,0.0,0.528188825,0.0,,Bangalore,41-45,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 50 or more employees,Above 35 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
09-10-22 21:14,09-10-22 21:20,R_2Ec4NajWj9IVniW,,10.0,Because it's most popular ,0.025907558,0.30690226,0.667190194,Neutral,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
